profile_id,ss_id,log_time,act_target_dtl,album_id
7964,20220321163818,20220321163839,MKID017,5912
7964,20220321163818,20220321164545,MKID017,1942
7964,20220321163818,20220321165609,MKID017,7067
7964,20220321163818,20220321170346,MKID017,7138
7964,20220321163818,20220321171122,MKID017,2836
7964,20220321163818,20220321172100,MKID017,4596
7964,20220401171909,20220401173938,MKID017,7138
7964,20220401171909,20220401173958,MKID017,10927
7964,20220401171909,20220401175151,MKID017,16165
7964,20220401171909,20220401175222,MKID017,16164
7964,20220424153306,20220424153809,MKID017,188
8052,20220308131554,20220308131609,MKID017,347
8124,20220320210363,20220320211574,MKID017,2838
8124,20220320210363,20220320211574,MKID017,2838
8124,20220410173512,20220410173642,MKID017,1867
8124,20220414171200,20220414171235,MKID017,3689
8177,20220329182521,20220329184848,MKID017,6526
8177,20220402162952,20220402175719,MKID017,6526
8177,20220406123930,20220406123946,MKID017,12987
8177,20220415175413,20220415175438,MKID017,4783
8177,20220417155223,20220417163749,MKID017,5854
8177,20220426110457,20220426130616,MKID017,174
8242,20220401111351,20220401111447,MKID017,7791
8242,20220402093627,20220402180740,MKID017,353
8242,20220403194929,20220403195028,MKID017,6517
8242,20220404193442,20220404193527,MKID017,4089
8242,20220404193442,20220404195044,MKID017,14825
8242,20220405131609,20220405131745,MKID017,5834
8242,20220405195657,20220405195742,MKID017,6526
8440,20220412212322,20220412212505,MKID017,347
8440,20220412212322,20220412212705,MKID017,1880
8440,20220412212322,20220412213141,MKID017,4056
8440,20220412212322,20220412213315,MKID017,348
8440,20220412212322,20220412213813,MKID017,347
8440,20220412212322,20220412214626,MKID017,369
8440,20220412212322,20220412214829,MKID017,4056
8440,20220421225957,20220421230020,MKID017,348
8440,20220421225957,20220421230539,MKID017,347
8580,20220409081923,20220409095529,MKID017,53
8610,20220302105410,20220302105477,MKID017,9407
8610,20220302105410,20220302105680,MKID017,9407
8610,20220306200786,20220306200896,MKID017,2679
8610,20220306200786,20220306201016,MKID017,11100
8610,20220306200786,20220306201210,MKID017,13074
8754,20220327105656,20220327110533,MKID017,1880
8754,20220419200541,20220419200609,MKID017,2061
8818,20220423155054,20220423155217,MKID017,9346
8818,20220423155054,20220423155459,MKID017,9345
8818,20220423155054,20220423192831,MKID017,9346
8818,20220423155054,20220423192831,MKID017,9346
8818,20220423155054,20220423200423,MKID017,10743
8824,20220410230049,20220410230106,MKID017,428
8915,20220301100958,20220301101624,MKID017,5927
8915,20220305194129,20220305195110,MKID017,1868
8915,20220305212536,20220305212920,MKID017,5942
8915,20220305214130,20220305214159,MKID017,9645
8915,20220306173407,20220306173500,MKID017,5938
8915,20220307145731,20220307145754,MKID017,1868
8915,20220323154754,20220323154850,MKID017,1868
8915,20220408201323,20220408201408,MKID017,1868
8915,20220417132020,20220417132031,MKID017,1868
8915,20220417132020,20220421190512,MKID017,1868
8915,20220417132020,20220421194642,MKID017,1868
8915,20220417132020,20220423095841,MKID017,1868
8944,20220410080701,20220410082249,MKID017,10741
8944,20220419180606,20220419180720,MKID017,4053
8944,20220419180606,20220419181144,MKID017,9249
8944,20220419180606,20220419181648,MKID017,11461
9002,20220315205410,20220315211615,MKID017,8047
9037,20220308200949,20220308222033,MKID017,2924
9037,20220309160617,20220309163353,MKID017,8664
9037,20220318210439,20220318214240,MKID017,383
9037,20220318210439,20220318221834,MKID017,347
9037,20220319095410,20220319103526,MKID017,347
9037,20220319110242,20220319110546,MKID017,6736
9037,20220319110242,20220319110723,MKID017,90
9037,20220319213037,20220319213157,MKID017,8347
9037,20220319221046,20220319221111,MKID017,3694
9037,20220319221046,20220319221135,MKID017,6736
9037,20220319221046,20220319223014,MKID017,3671
9037,20220319221046,20220319223845,MKID017,11269
9037,20220319221046,20220319224055,MKID017,421
9037,20220320164223,20220320165015,MKID017,4032
9037,20220320165622,20220320170543,MKID017,1924
9037,20220322205058,20220322205145,MKID017,2023
9037,20220323195517,20220323195654,MKID017,2191
9037,20220325152333,20220325190322,MKID017,3576
9037,20220325152333,20220325190857,MKID017,3570
9037,20220325152333,20220325192649,MKID017,11512
9037,20220325152333,20220325193021,MKID017,17648
9037,20220329203939,20220329204212,MKID017,2470
9037,20220402112414,20220402112458,MKID017,2470
9072,20220321115235,20220321115340,MKID017,20840
9150,20220306164220,20220306164259,MKID017,1880
9150,20220324211336,20220324211410,MKID017,1881
9150,20220326214733,20220326220421,MKID017,2189
9150,20220330211636,20220330211711,MKID017,2472
9150,20220408221827,20220408222749,MKID017,2472
9150,20220415210626,20220415210748,MKID017,1881
9150,20220415210626,20220415210748,MKID017,1881
9150,20220415210626,20220415211227,MKID017,801
9150,20220415210626,20220415211227,MKID017,801
9150,20220415210626,20220415212300,MKID017,3011
9150,20220415210626,20220415212300,MKID017,3011
9150,20220418211439,20220418211509,MKID017,2472
9150,20220423231055,20220423231152,MKID017,2375
9168,20220314092554,20220314092625,MKID017,188
9193,20220305135365,20220305135382,MKID017,2009
9193,20220308220374,20220308220395,MKID017,2009
9295,20220329173545,20220329183440,MKID017,9707
9295,20220403105129,20220403115700,MKID017,14672
9295,20220409164332,20220409164422,MKID017,20833
9295,20220409164332,20220409165142,MKID017,6015
9295,20220409164332,20220409185950,MKID017,5390
9295,20220409164332,20220409190203,MKID017,19241
9295,20220409164332,20220409191812,MKID017,7727
9314,20220318170557,20220318170719,MKID017,9172
9314,20220318170557,20220318170836,MKID017,10455
9368,20220315191221,20220315191394,MKID017,314
9368,20220331131510,20220331133290,MKID017,4325
9368,20220331131510,20220331140343,MKID017,4325
9368,20220331131510,20220331140348,MKID017,4325
9368,20220331131510,20220331204733,MKID017,4325
9368,20220401205732,20220401214974,MKID017,4327
9368,20220401205732,20220401214974,MKID017,4327
9368,20220401205732,20220401215841,MKID017,4325
9368,20220401205732,20220401215841,MKID017,4325
9368,20220401205732,20220401220914,MKID017,4327
9368,20220401205732,20220401220914,MKID017,4327
9368,20220401205732,20220401221949,MKID017,4325
9368,20220401205732,20220401221949,MKID017,4325
9368,20220401205732,20220402114828,MKID017,4327
9368,20220401205732,20220402114848,MKID017,4325
9368,20220401205732,20220402114915,MKID017,4325
9368,20220401205732,20220402114943,MKID017,4327
9368,20220402115095,20220402121411,MKID017,4327
9368,20220402115095,20220402121411,MKID017,4327
9368,20220402115095,20220402121525,MKID017,4325
9368,20220402115095,20220402121525,MKID017,4325
9368,20220402115095,20220402122771,MKID017,4327
9368,20220402115095,20220402122771,MKID017,4327
9368,20220402115095,20220402123400,MKID017,4325
9368,20220402115095,20220402123400,MKID017,4325
9368,20220402115095,20220402124315,MKID017,4158
9368,20220402115095,20220402124315,MKID017,4158
9368,20220402115095,20220402124358,MKID017,4327
9368,20220402115095,20220402124358,MKID017,4327
9368,20220402115095,20220402130015,MKID017,4325
9368,20220402115095,20220402130015,MKID017,4325
9368,20220402115095,20220402131663,MKID017,4325
9368,20220402115095,20220402131663,MKID017,4325
9368,20220402115095,20220402192662,MKID017,4325
9368,20220402192785,20220402194275,MKID017,5113
9368,20220402192785,20220402194275,MKID017,5113
9368,20220402192785,20220402194275,MKID017,5113
9368,20220402192785,20220402194317,MKID017,4327
9368,20220402192785,20220402194317,MKID017,4327
9368,20220402192785,20220402194317,MKID017,4327
9368,20220402192785,20220402194570,MKID017,4325
9368,20220402192785,20220402194570,MKID017,4325
9368,20220402192785,20220402194570,MKID017,4325
9368,20220402192785,20220402195634,MKID017,4325
9368,20220402192785,20220402195634,MKID017,4325
9368,20220402192785,20220402195634,MKID017,4325
9368,20220402192785,20220402205549,MKID017,4325
9368,20220402192785,20220402205549,MKID017,4325
9368,20220402192785,20220402205549,MKID017,4325
9368,20220402225528,20220403131270,MKID017,4325
9368,20220402225528,20220403131287,MKID017,4325
9368,20220403131292,20220403133711,MKID017,4327
9368,20220403131292,20220403134999,MKID017,4325
9368,20220403154497,20220403155237,MKID017,4325
9368,20220403154497,20220403160096,MKID017,4325
9368,20220403182264,20220403183457,MKID017,4327
9368,20220403182264,20220403184119,MKID017,4325
9368,20220403182264,20220403185730,MKID017,4325
9368,20220403182264,20220403191440,MKID017,4325
9368,20220403182264,20220404130361,MKID017,4325
9368,20220403182264,20220404131790,MKID017,4325
9368,20220403182264,20220404133638,MKID017,4325
9368,20220404155897,20220404160090,MKID017,4325
9368,20220404155897,20220404161525,MKID017,4325
9368,20220404155897,20220404200455,MKID017,5059
9368,20220404155897,20220404200544,MKID017,4325
9368,20220404155897,20220405125410,MKID017,4325
9368,20220404155897,20220405131800,MKID017,4325
9368,20220404155897,20220405201439,MKID017,4327
9368,20220404155897,20220406115821,MKID017,4325
9368,20220404155897,20220406115821,MKID017,4325
9368,20220404155897,20220406121514,MKID017,4325
9368,20220404155897,20220406121514,MKID017,4325
9368,20220404155897,20220406121522,MKID017,4327
9368,20220404155897,20220406121522,MKID017,4327
9368,20220404155897,20220406123587,MKID017,4327
9368,20220404155897,20220406123587,MKID017,4327
9368,20220406183225,20220407130997,MKID017,4325
9368,20220410212252,20220410214301,MKID017,4325
9368,20220410212252,20220410220082,MKID017,4327
9368,20220414125991,20220414135078,MKID017,4325
9368,20220414125991,20220414135522,MKID017,4327
9368,20220417125843,20220417130073,MKID017,4325
9368,20220417125843,20220417131099,MKID017,4327
9368,20220417125843,20220417132423,MKID017,4325
9368,20220417125843,20220417133374,MKID017,4325
9368,20220417125843,20220417133518,MKID017,4325
9368,20220417125843,20220417133595,MKID017,4325
9368,20220417125843,20220417135238,MKID017,4325
9368,20220417125843,20220417135366,MKID017,4325
9368,20220418225278,20220419131207,MKID017,4325
9368,20220418225278,20220419131207,MKID017,4325
9368,20220418225278,20220419132878,MKID017,4325
9368,20220418225278,20220419132878,MKID017,4325
9368,20220418225278,20220419132978,MKID017,4325
9368,20220418225278,20220419132978,MKID017,4325
9368,20220418225278,20220419134685,MKID017,4325
9368,20220418225278,20220419134685,MKID017,4325
9368,20220419191799,20220420124737,MKID017,14081
9368,20220419191799,20220420124737,MKID017,14081
9368,20220419191799,20220420124737,MKID017,14081
9368,20220419191799,20220420124737,MKID017,14081
9368,20220419191799,20220420125752,MKID017,10273
9368,20220419191799,20220420125752,MKID017,10273
9368,20220419191799,20220420125752,MKID017,10273
9368,20220419191799,20220420125752,MKID017,10273
9368,20220419191799,20220420130762,MKID017,14081
9368,20220419191799,20220420130762,MKID017,14081
9368,20220419191799,20220420130762,MKID017,14081
9368,20220419191799,20220420130762,MKID017,14081
9368,20220419191799,20220420131289,MKID017,13561
9368,20220419191799,20220420131289,MKID017,13561
9368,20220419191799,20220420131289,MKID017,13561
9368,20220419191799,20220420131289,MKID017,13561
9368,20220419191799,20220420132334,MKID017,7262
9368,20220419191799,20220420132334,MKID017,7262
9368,20220419191799,20220420132334,MKID017,7262
9368,20220419191799,20220420132334,MKID017,7262
9368,20220419191799,20220420133947,MKID017,4325
9368,20220419191799,20220420133947,MKID017,4325
9368,20220419191799,20220420133947,MKID017,4325
9368,20220419191799,20220420133947,MKID017,4325
9368,20220419191799,20220420134110,MKID017,4325
9368,20220419191799,20220420134110,MKID017,4325
9368,20220419191799,20220420134110,MKID017,4325
9368,20220419191799,20220420134110,MKID017,4325
9368,20220422194556,20220422200309,MKID017,13561
9368,20220422194556,20220422200381,MKID017,7262
9368,20220422194556,20220422200959,MKID017,7262
9368,20220422194556,20220422201508,MKID017,10273
9368,20220422194556,20220422201543,MKID017,14081
9368,20220422194556,20220422201546,MKID017,14081
9368,20220422194556,20220422202498,MKID017,10273
9368,20220422194556,20220422203268,MKID017,4325
9368,20220422194556,20220422203378,MKID017,4325
9368,20220422194556,20220422203384,MKID017,4325
9368,20220422203539,20220422203551,MKID017,4325
9368,20220422203539,20220422203767,MKID017,4325
9368,20220422203539,20220422203909,MKID017,8048
9368,20220422203539,20220422204173,MKID017,8049
9368,20220422203539,20220422204271,MKID017,8049
9368,20220422203539,20220422205381,MKID017,8048
9368,20220422203539,20220422210326,MKID017,8049
9368,20220422203539,20220422210816,MKID017,8049
9368,20220422203539,20220422211315,MKID017,8049
9368,20220422203539,20220422211331,MKID017,8049
9368,20220422203539,20220422211451,MKID017,4325
9368,20220422203539,20220422211473,MKID017,8048
9368,20220422203539,20220422211498,MKID017,4325
9368,20220422203539,20220422211601,MKID017,8048
9368,20220422203539,20220422211610,MKID017,8051
9368,20220422203539,20220422211610,MKID017,8051
9368,20220422203539,20220422211700,MKID017,8051
9368,20220422203539,20220422212432,MKID017,8051
9368,20220422221470,20220422221622,MKID017,9573
9368,20220422221470,20220422221622,MKID017,9573
9368,20220422221470,20220422222440,MKID017,9573
9368,20220422221470,20220422222440,MKID017,9573
9368,20220423120284,20220423120288,MKID017,8051
9368,20220423120284,20220423120837,MKID017,4325
9368,20220423120284,20220423120912,MKID017,4325
9368,20220423120284,20220423120917,MKID017,4325
9368,20220423120284,20220423120941,MKID017,4325
9368,20220423120284,20220423121076,MKID017,4325
9368,20220423121195,20220423121673,MKID017,4325
9368,20220423121195,20220423121676,MKID017,4325
9368,20220423121195,20220423121731,MKID017,4325
9368,20220423121195,20220423121769,MKID017,8048
9368,20220423121195,20220423122407,MKID017,8049
9368,20220423121195,20220423123163,MKID017,8048
9368,20220423121195,20220423124137,MKID017,8049
9368,20220423121195,20220423124826,MKID017,8048
9368,20220423121195,20220423130029,MKID017,6930
9368,20220423201021,20220423201195,MKID017,8048
9368,20220423201021,20220423203800,MKID017,8049
9368,20220423201021,20220423204894,MKID017,8048
9368,20220423201021,20220423205249,MKID017,9578
9368,20220423223552,20220423223728,MKID017,8048
9368,20220423223552,20220423223728,MKID017,8048
9368,20220423223552,20220423224469,MKID017,9578
9368,20220423223552,20220423224469,MKID017,9578
9368,20220423223552,20220423224878,MKID017,4325
9368,20220423223552,20220423224878,MKID017,4325
9368,20220423223552,20220423224895,MKID017,4325
9368,20220423223552,20220423224895,MKID017,4325
9368,20220423223552,20220423224949,MKID017,4325
9368,20220423223552,20220423224949,MKID017,4325
9368,20220423223552,20220423224967,MKID017,4325
9368,20220423223552,20220423224967,MKID017,4325
9368,20220424204230,20220424204291,MKID017,8048
9368,20220424204230,20220424211437,MKID017,8049
9368,20220425131167,20220425131236,MKID017,8048
9368,20220425131167,20220425132495,MKID017,8049
9368,20220425131167,20220425133358,MKID017,8048
9368,20220425131167,20220425134841,MKID017,9578
9368,20220425131167,20220425135291,MKID017,9573
9368,20220425131167,20220425135525,MKID017,9573
9368,20220425175361,20220425175688,MKID017,8048
9368,20220425175361,20220425180838,MKID017,8049
9368,20220425175361,20220425181708,MKID017,8048
9368,20220425175361,20220426172570,MKID017,8048
9368,20220425175361,20220426174818,MKID017,8048
9368,20220425175361,20220426180647,MKID017,8048
9368,20220425175361,20220426180932,MKID017,8048
9368,20220425175361,20220426213628,MKID017,8049
9368,20220427133128,20220427133123,MKID017,8048
9368,20220427133128,20220427134357,MKID017,9573
9368,20220427133128,20220427134427,MKID017,8048
9368,20220427133128,20220427142141,MKID017,8048
9368,20220427133128,20220427143164,MKID017,8049
9368,20220427170826,20220427172040,MKID017,16186
9368,20220427170826,20220427172462,MKID017,9578
9368,20220427170826,20220427172965,MKID017,8048
9368,20220427173082,20220427175473,MKID017,8048
9369,20220308141038,20220308141082,MKID017,36
9369,20220314181802,20220314181804,MKID017,4522
9369,20220314181802,20220314181804,MKID017,4522
9369,20220314181802,20220314181804,MKID017,4522
9369,20220314181802,20220314181804,MKID017,4522
9369,20220314181802,20220314182151,MKID017,14964
9369,20220314181802,20220314182151,MKID017,14964
9369,20220314181802,20220314182151,MKID017,14964
9369,20220314181802,20220314182151,MKID017,14964
9369,20220314181802,20220314182198,MKID017,11100
9369,20220314181802,20220314182198,MKID017,11100
9369,20220314181802,20220314182198,MKID017,11100
9369,20220314181802,20220314182198,MKID017,11100
9369,20220314181802,20220314182199,MKID017,6405
9369,20220314181802,20220314182199,MKID017,6405
9369,20220314181802,20220314182199,MKID017,6405
9369,20220314181802,20220314182199,MKID017,6405
9369,20220323151668,20220323152024,MKID017,15
9369,20220323151668,20220323152024,MKID017,15
9369,20220326103036,20220326104717,MKID017,3949
9369,20220326103036,20220326104717,MKID017,3949
9369,20220326103036,20220326104789,MKID017,1666
9369,20220326103036,20220326104789,MKID017,1666
9369,20220406152553,20220406153871,MKID017,36
9369,20220406152553,20220406153871,MKID017,36
9369,20220406152553,20220406153871,MKID017,36
9369,20220406152553,20220406153871,MKID017,36
9369,20220406152553,20220406153885,MKID017,3949
9369,20220406152553,20220406153885,MKID017,3949
9369,20220406152553,20220406153885,MKID017,3949
9369,20220406152553,20220406153885,MKID017,3949
9447,20220305210538,20220305210653,MKID017,2701
9447,20220305210538,20220305211410,MKID017,2702
9447,20220306222512,20220306222615,MKID017,2454
9447,20220310205312,20220310205340,MKID017,2191
9447,20220311221520,20220311221544,MKID017,2432
9447,20220313214443,20220313215000,MKID017,2432
9447,20220319225408,20220319230648,MKID017,383
9447,20220322222320,20220322222358,MKID017,383
9447,20220324221806,20220324221832,MKID017,348
9447,20220326221032,20220326221051,MKID017,5556
9447,20220327200721,20220327200744,MKID017,348
9447,20220330232326,20220330232344,MKID017,125
9447,20220401230659,20220401230743,MKID017,383
9447,20220402223820,20220402223835,MKID017,2473
9447,20220406222402,20220406222415,MKID017,2473
9447,20220408215021,20220408215041,MKID017,2473
9447,20220409223024,20220409224253,MKID017,537
9447,20220424074531,20220424074806,MKID017,2187
9467,20220316102990,20220316103098,MKID017,10185
9467,20220320220804,20220320221345,MKID017,8361
9467,20220320220804,20220320221381,MKID017,2662
9467,20220321152888,20220321153361,MKID017,11408
9483,20220307170604,20220307172925,MKID017,2497
9535,20220404222514,20220404222531,MKID017,347
9535,20220405231627,20220405231653,MKID017,1880
9535,20220406214552,20220406215452,MKID017,1885
9535,20220406214552,20220406220701,MKID017,545
9535,20220426223514,20220426224534,MKID017,472
9535,20220427223726,20220427224422,MKID017,472
9604,20220321093239,20220321211150,MKID017,2473
9604,20220324171913,20220324175259,MKID017,315
9604,20220325084953,20220325085012,MKID017,2836
9604,20220325205240,20220327093526,MKID017,3011
9617,20220301141683,20220303165062,MKID017,1867
9617,20220301141683,20220303165062,MKID017,1867
9617,20220301141683,20220303165062,MKID017,1867
9617,20220402173954,20220402174731,MKID017,8730
9617,20220407084296,20220416092663,MKID017,3275
9617,20220419073458,20220419073521,MKID017,7359
9617,20220407084296,20220419192159,MKID017,3480
9617,20220407084296,20220419192159,MKID017,3480
9617,20220407084296,20220419192220,MKID017,3480
9617,20220407084296,20220419192220,MKID017,3480
9617,20220407084296,20220419192279,MKID017,3480
9617,20220407084296,20220419192279,MKID017,3480
9617,20220407084296,20220419192294,MKID017,3480
9617,20220407084296,20220419192294,MKID017,3480
9617,20220421073810,20220424184973,MKID017,4343
9617,20220421073810,20220425180929,MKID017,4390
9617,20220421073810,20220425180929,MKID017,4390
9617,20220421073810,20220426082676,MKID017,4390
9617,20220430151315,20220430154643,MKID017,20195
9653,20220328182823,20220328193350,MKID017,12445
9653,20220409110855,20220409224318,MKID017,36
9718,20220409170526,20220409171108,MKID017,2304
9867,20220421073982,20220421085193,MKID017,356
9867,20220421073982,20220421085193,MKID017,356
9867,20220421073982,20220421085726,MKID017,4793
9867,20220421073982,20220421085726,MKID017,4793
9867,20220421073982,20220421085775,MKID017,4919
9867,20220421073982,20220421085775,MKID017,4919
9867,20220421073982,20220421085826,MKID017,4793
9867,20220421073982,20220421085826,MKID017,4793
9867,20220427165731,20220427165864,MKID017,1203
9902,20220319151406,20220319151435,MKID017,380
9902,20220319151406,20220319151847,MKID017,352
9902,20220406201024,20220406201234,MKID017,380
9902,20220406201024,20220406201722,MKID017,1889
9902,20220406201024,20220406202744,MKID017,352
9932,20220308210551,20220308210959,MKID017,125
9935,20220301120649,20220301124659,MKID017,8065
9935,20220304171427,20220304171451,MKID017,5854
9935,20220304171427,20220304172728,MKID017,8065
9935,20220304171427,20220304173941,MKID017,8491
9935,20220304171427,20220304174114,MKID017,15575
9935,20220304215133,20220304215417,MKID017,8491
9935,20220304215133,20220304220414,MKID017,19656
9935,20220305222718,20220305223116,MKID017,8065
9935,20220311215723,20220311230323,MKID017,8065
9935,20220311215723,20220312085757,MKID017,21320
9935,20220312112244,20220312112352,MKID017,21078
9935,20220312112244,20220312114642,MKID017,17753
9935,20220325195543,20220325195647,MKID017,21331
9935,20220327090914,20220327091028,MKID017,21078
9935,20220327090914,20220327091548,MKID017,21133
9935,20220406180320,20220406180431,MKID017,21338
9944,20220327231352,20220327231416,MKID017,4835
10023,20220319133301,20220319133440,MKID017,2376
10028,20220305165148,20220307143145,MKID017,2067
10028,20220316190753,20220316192509,MKID017,2067
10028,20220316190753,20220316192612,MKID017,2067
10028,20220316190753,20220316193626,MKID017,669
10028,20220316190753,20220316193711,MKID017,2057
10028,20220323105545,20220324151447,MKID017,11919
10028,20220323105545,20220324152843,MKID017,2067
10146,20220321083748,20220321083830,MKID017,2184
10152,20220402135857,20220402140201,MKID017,3681
10178,20220301121931,20220301122278,MKID017,3242
10178,20220306165110,20220306165153,MKID017,3242
10178,20220308191365,20220308191981,MKID017,3242
10178,20220308191365,20220308194356,MKID017,8878
10178,20220312125534,20220312125604,MKID017,3242
10178,20220313110433,20220313113667,MKID017,6054
10178,20220318213684,20220318213778,MKID017,7677
10178,20220324185908,20220324190079,MKID017,3242
10178,20220402181408,20220402183334,MKID017,6050
10178,20220402181408,20220402183334,MKID017,6050
10178,20220402181408,20220402183334,MKID017,6050
10178,20220402181408,20220402185130,MKID017,1074
10178,20220402181408,20220402185785,MKID017,1074
10178,20220407084919,20220407085165,MKID017,6050
10178,20220412191312,20220412191559,MKID017,3242
10178,20220412191312,20220412191627,MKID017,1074
10178,20220412191312,20220412191892,MKID017,4108
10178,20220412191312,20220412192078,MKID017,4611
10178,20220412191312,20220412192235,MKID017,4323
10178,20220412191312,20220412192879,MKID017,8222
10178,20220416193754,20220416193703,MKID017,2559
10178,20220424180649,20220424181049,MKID017,3242
10178,20220425193029,20220425193253,MKID017,2559
10178,20220425193029,20220425193733,MKID017,13453
10242,20220314203559,20220314204032,MKID017,1889
10242,20220331135349,20220331142910,MKID017,1889
10245,20220319104944,20220319105484,MKID017,1881
10245,20220319105754,20220319105721,MKID017,5547
10245,20220319140721,20220319140722,MKID017,17779
10245,20220319171047,20220319183654,MKID017,347
10245,20220320143434,20220320143567,MKID017,2449
10245,20220323210303,20220323210335,MKID017,5547
10245,20220326122252,20220326122378,MKID017,21354
10271,20220310002018,20220310002218,MKID017,188
10271,20220314000825,20220314000921,MKID017,188
10271,20220315000435,20220315000451,MKID017,3426
10271,20220315235527,20220315235614,MKID017,188
10271,20220316230208,20220316230307,MKID017,188
10271,20220317172114,20220317172128,MKID017,188
10271,20220318002709,20220318002732,MKID017,188
10271,20220319002328,20220319002359,MKID017,188
10271,20220320005201,20220320005211,MKID017,188
10271,20220320103417,20220320103428,MKID017,188
10271,20220320235925,20220320235934,MKID017,188
10271,20220322004052,20220322004101,MKID017,188
10271,20220323002008,20220323002019,MKID017,188
10271,20220324002239,20220324002301,MKID017,188
10271,20220328003022,20220328003037,MKID017,188
10271,20220408001551,20220408001614,MKID017,188
10271,20220415232322,20220415232421,MKID017,188
10271,20220417005058,20220417005108,MKID017,188
10282,20220326133227,20220326133323,MKID017,2159
10387,20220315085315,20220315085347,MKID017,2146
10387,20220316175425,20220316175513,MKID017,174
10387,20220317173502,20220317173529,MKID017,2147
10387,20220408085033,20220408085054,MKID017,2526
10387,20220416202947,20220416203008,MKID017,2373
10387,20220418083813,20220418084706,MKID017,2864
10387,20220426084613,20220426084642,MKID017,2095
10426,20220315090806,20220315090904,MKID017,20941
10426,20220318233307,20220318233340,MKID017,5857
10426,20220318233307,20220318234140,MKID017,12736
10426,20220318233307,20220319095610,MKID017,11363
10426,20220318233307,20220319101842,MKID017,11363
10426,20220319114521,20220319114540,MKID017,17982
10426,20220319114521,20220319161758,MKID017,1877
10426,20220319114521,20220319175031,MKID017,5863
10426,20220319114521,20220319181543,MKID017,19252
10426,20220321130103,20220321133657,MKID017,5863
10426,20220321203935,20220321224507,MKID017,5863
10426,20220321203935,20220322084103,MKID017,5823
10426,20220321203935,20220322095804,MKID017,12736
10426,20220327191415,20220327200352,MKID017,350
10485,20220306073819,20220306074246,MKID017,14775
10485,20220306073819,20220306074848,MKID017,14775
10485,20220306073819,20220306075247,MKID017,3
10485,20220306073819,20220306075458,MKID017,4365
10485,20220306073819,20220306075840,MKID017,8145
10485,20220306073819,20220306080336,MKID017,8182
10485,20220308174614,20220308180248,MKID017,14775
10485,20220308174614,20220308180846,MKID017,8145
10485,20220308174614,20220308180910,MKID017,4365
10485,20220310172545,20220310172607,MKID017,537
10485,20220310172545,20220310173638,MKID017,2473
10485,20220319145907,20220319151144,MKID017,14775
10485,20220319145907,20220319151246,MKID017,6172
10485,20220319145907,20220319151615,MKID017,4365
10485,20220319145907,20220319151835,MKID017,9578
10485,20220324074059,20220324081521,MKID017,7217
10485,20220324074059,20220324081705,MKID017,18182
10487,20220312211534,20220312211747,MKID017,4122
10487,20220312211534,20220312213313,MKID017,1014
10487,20220312211534,20220313092427,MKID017,4122
10487,20220325161204,20220325161226,MKID017,2009
10487,20220327141250,20220327141308,MKID017,2009
10487,20220328090507,20220328090522,MKID017,2009
10487,20220328090507,20220328093417,MKID017,16090
10487,20220328090507,20220328093521,MKID017,2009
10487,20220331093203,20220331093213,MKID017,2009
10487,20220331211442,20220331212136,MKID017,498
10487,20220402114245,20220402124447,MKID017,19806
10487,20220402114245,20220402124557,MKID017,16090
10487,20220402114245,20220402130442,MKID017,16090
10487,20220405213722,20220405213748,MKID017,5565
10487,20220405213722,20220405214236,MKID017,16090
10487,20220405213722,20220405220020,MKID017,8341
10487,20220407204551,20220407204640,MKID017,11030
10487,20220407204551,20220407204649,MKID017,11030
10487,20220421201133,20220421204557,MKID017,19806
10487,20220421201133,20220421204622,MKID017,16090
10487,20220421201133,20220421204640,MKID017,2009
10487,20220424104143,20220424104208,MKID017,9407
10487,20220427100209,20220427100318,MKID017,21593
10487,20220427100209,20220427100338,MKID017,8814
10487,20220427100209,20220427100733,MKID017,11030
10505,20220304222752,20220304222848,MKID017,4236
10505,20220306143146,20220306143407,MKID017,3345
10505,20220306143146,20220306143643,MKID017,2055
10505,20220306143146,20220306144441,MKID017,3345
10505,20220306143146,20220306144631,MKID017,3338
10505,20220306143146,20220306144656,MKID017,437
10505,20220306143146,20220306153652,MKID017,2136
10505,20220306172614,20220306172740,MKID017,6890
10505,20220306172614,20220306172812,MKID017,462
10505,20220306172614,20220306173635,MKID017,3417
10505,20220306172614,20220306180528,MKID017,6810
10505,20220306172614,20220306180710,MKID017,10286
10505,20220306172614,20220306180825,MKID017,2082
10505,20220306183212,20220308205722,MKID017,3338
10505,20220306183212,20220308214750,MKID017,2137
10505,20220309092336,20220309092434,MKID017,486
10505,20220309092336,20220309092547,MKID017,2054
10505,20220309120634,20220309120731,MKID017,2055
10505,20220309120634,20220309132446,MKID017,5781
10505,20220309120634,20220309135226,MKID017,2082
10505,20220309144104,20220309144145,MKID017,3305
10505,20220309144104,20220309163129,MKID017,2054
10505,20220309210345,20220309210439,MKID017,3379
10505,20220309210345,20220310161825,MKID017,2054
10505,20220309210345,20220310172307,MKID017,486
10505,20220309210345,20220310172401,MKID017,6867
10505,20220311211840,20220311211919,MKID017,462
10505,20220311211840,20220312114357,MKID017,2054
10505,20220312180237,20220312180310,MKID017,437
10505,20220312180237,20220312185129,MKID017,2054
10505,20220313141925,20220313142010,MKID017,3402
10505,20220314202919,20220314203509,MKID017,2054
10505,20220318132038,20220318132313,MKID017,6835
10505,20220318132038,20220318132410,MKID017,437
10505,20220318155546,20220318155613,MKID017,3402
10505,20220321204713,20220321212440,MKID017,3273
